Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
11/01/1967,18:56:55,-4.624,135.649,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM828992,ISCGEM,ISCGEM,ISCGEM,Automatic
11/04/1967,10:17:14,-17.727,-178.856,Earthquake,550,,,5.6,MW,,,,,,,ISCGEM829065,ISCGEM,ISCGEM,ISCGEM,Automatic
11/04/1967,13:26:47,37.317,141.846,Earthquake,35,,,6,MW,,,,,,,ISCGEM829071,ISCGEM,ISCGEM,ISCGEM,Automatic
11/04/1967,14:30:39,43.523,144.316,Earthquake,30,,,6.7,MW,,,,,,,ISCGEM829073,ISCGEM,ISCGEM,ISCGEM,Automatic
11/04/1967,14:46:03,43.502,144.261,Earthquake,30,,,5.6,MW,,,,,,,ISCGEM829076,ISCGEM,ISCGEM,ISCGEM,Automatic
11/04/1967,16:26:49,-2.704,-77.631,Earthquake,93.7,,,6.1,MW,,,,,,,ISCGEM829085,ISCGEM,ISCGEM,ISCGEM,Automatic
11/07/1967,03:49:20,-15.043,-172.636,Earthquake,46.7,,,5.6,MW,,,,,,,ISCGEM829146,ISCGEM,ISCGEM,ISCGEM,Automatic
11/08/1967,03:10:54,16.853,-85.789,Earthquake,20,,,5.6,MW,,,,,,,ISCGEM829167,ISCGEM,ISCGEM,ISCGEM,Automatic
11/08/1967,06:07:22,-5.233,133.932,Earthquake,30,,,5.6,MW,,,,,,,ISCGEMSUP829171,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
11/08/1967,17:09:29,51.094,178.524,Earthquake,30,,,5.8,MW,,,,,,,ISCGEM829187,ISCGEM,ISCGEM,ISCGEM,Automatic
11/09/1967,02:18:48,-7.163,123.752,Earthquake,584.2,,,6.2,MW,,,,,,,ISCGEM829200,ISCGEM,ISCGEM,ISCGEM,Automatic
11/11/1967,12:14:57,-6.157,71.342,Earthquake,22.4,,,5.9,MW,,,,,,,ISCGEM829277,ISCGEM,ISCGEM,ISCGEM,Automatic
11/12/1967,10:36:51,-17.279,-171.847,Earthquake,15,,,6.4,MW,,,,,,,ISCGEM829308,ISCGEM,ISCGEM,ISCGEM,Automatic
11/14/1967,05:28:39,-5.46,147.112,Earthquake,210,,,5.9,MW,,,,,,,ISCGEM829356,ISCGEM,ISCGEM,ISCGEM,Automatic
11/15/1967,21:31:56,-28.865,-71.369,Earthquake,34.8,,,6.3,MW,,,,,,,ISCGEM829395,ISCGEM,ISCGEM,ISCGEM,Automatic
11/17/1967,04:58:57,28.381,-43.765,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM829434,ISCGEM,ISCGEM,ISCGEM,Automatic
11/19/1967,12:07:00,36.44,141.272,Earthquake,35,,,5.8,MW,,,,,,,ISCGEM829507,ISCGEM,ISCGEM,ISCGEM,Automatic
11/19/1967,17:29:20,-22.642,171.04,Earthquake,20,,,6.4,MW,,,,,,,ISCGEM829518,ISCGEM,ISCGEM,ISCGEM,Automatic
11/21/1967,17:02:25,72.763,8.011,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM829595,ISCGEM,ISCGEM,ISCGEM,Automatic
11/22/1967,15:19:26,-22.687,170.92,Earthquake,20,,,5.9,MW,,,,,,,ISCGEM829627,ISCGEM,ISCGEM,ISCGEM,Automatic
11/23/1967,08:35:54,14.432,52.099,Earthquake,11.9,,,6.5,MW,,,,,,,ISCGEM829645,ISCGEM,ISCGEM,ISCGEM,Automatic
11/23/1967,13:42:04,80.161,-0.794,Earthquake,15,,,6.5,MW,,,,,,,ISCGEM829651,ISCGEM,ISCGEM,ISCGEM,Automatic
11/26/1967,00:08:12,28.583,130.138,Earthquake,35,,,5.7,MW,,,,,,,ISCGEM829719,ISCGEM,ISCGEM,ISCGEM,Automatic
11/26/1967,02:54:05,-8.046,112.981,Earthquake,145,,,5.7,MW,,,,,,,ISCGEMSUP829723,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
11/27/1967,05:13:14,-31.128,-71.396,Earthquake,60.5,,,5.6,MW,,,,,,,ISCGEM829758,ISCGEM,ISCGEM,ISCGEM,Automatic
11/28/1967,02:36:56,32.165,130.844,Earthquake,130.1,,,5.6,MW,,,,,,,ISCGEM829793,ISCGEM,ISCGEM,ISCGEM,Automatic
11/30/1967,07:23:52,41.386,20.532,Earthquake,20,,,6.7,MW,,,,,,,ISCGEM829860,ISCGEM,ISCGEM,ISCGEM,Automatic
12/01/1967,13:57:04,49.439,154.435,Earthquake,143,,,6.3,MW,,,,,,,ISCGEM827982,ISCGEM,ISCGEM,ISCGEM,Automatic
12/07/1967,09:49:37,-14.591,167.312,Earthquake,140,,,5.6,MW,,,,,,,ISCGEMSUP828169,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
12/09/1967,10:50:45,-10.862,164.226,Earthquake,10,,,5.8,MW,,,,,,,ISCGEM828224,ISCGEM,ISCGEM,ISCGEM,Automatic
12/10/1967,12:06:55,40.478,-124.656,Earthquake,20,,,5.6,MW,,,,,,,ISCGEM828247,ISCGEM,ISCGEM,ISCGEM,Automatic
12/10/1967,22:51:23,17.412,73.885,Earthquake,15,,,6.6,MW,,,,,,,ISCGEM828259,ISCGEM,ISCGEM,ISCGEM,Automatic
12/13/1967,10:38:26,47.594,152.727,Earthquake,140,,,5.8,MW,,,,,,,ISCGEM828346,ISCGEM,ISCGEM,ISCGEM,Automatic
12/13/1967,19:07:14,-19.164,168.656,Earthquake,40,,,5.7,MW,,,,,,,ISCGEM828363,ISCGEM,ISCGEM,ISCGEM,Automatic
12/16/1967,20:54:03,51.22,157.619,Earthquake,50,,,6,MW,,,,,,,ISCGEM828472,ISCGEM,ISCGEM,ISCGEM,Automatic
12/18/1967,14:04:22,12.062,143.799,Earthquake,20,,,5.7,MW,,,,,,,ISCGEM828521,ISCGEM,ISCGEM,ISCGEM,Automatic
12/21/1967,02:25:26,-21.865,-69.939,Earthquake,45,,,7.3,MW,,,,,,,ISCGEM828604,ISCGEM,ISCGEM,ISCGEM,Automatic
12/23/1967,13:23:15,-5.206,151.831,Earthquake,45,,,5.9,MW,,,,,,,ISCGEM828681,ISCGEM,ISCGEM,ISCGEM,Automatic
12/24/1967,20:03:12,17.351,-61.232,Earthquake,15,,,6.4,MW,,,,,,,ISCGEM828719,ISCGEM,ISCGEM,ISCGEM,Automatic
12/24/1967,21:32:33,17.543,-61.31,Earthquake,15,,,6.2,MW,,,,,,,ISCGEM828721,ISCGEM,ISCGEM,ISCGEM,Automatic
12/25/1967,01:23:32,-5.208,153.742,Earthquake,35,,,7.2,MW,,,,,,,ISCGEM828730,ISCGEM,ISCGEM,ISCGEM,Automatic
12/25/1967,10:41:32,-21.58,-70.299,Earthquake,46.4,,,6.3,MW,,,,,,,ISCGEM828737,ISCGEM,ISCGEM,ISCGEM,Automatic
12/27/1967,09:17:54,-21.362,-68.311,Earthquake,114.7,,,6.7,MW,,,,,,,ISCGEMSUP828795,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
12/27/1967,16:22:47,-22.548,-174.673,Earthquake,15,,,6.5,MW,,,,,,,ISCGEM828812,ISCGEM,ISCGEM,ISCGEM,Automatic
12/31/1967,15:05:33,-7.103,154.844,Earthquake,10,,,5.7,MW,,,,,,,ISCGEM828952,ISCGEM,ISCGEM,ISCGEM,Automatic
01/02/1968,00:21:12,-5.175,153.421,Earthquake,60,,,5.9,MW,,,,,,,ISCGEM826890,ISCGEM,ISCGEM,ISCGEM,Automatic
01/04/1968,00:57:44,52.226,-171.468,Earthquake,26,,,6.1,MW,,,,,,,ISCGEM826944,ISCGEM,ISCGEM,ISCGEM,Automatic
01/04/1968,10:27:39,-9.779,148.835,Earthquake,15,,,5.8,MW,,,,,,,ISCGEM826964,ISCGEM,ISCGEM,ISCGEM,Automatic
01/06/1968,23:27:23,-27.845,-70.873,Earthquake,30,,,6.4,MW,,,,,,,ISCGEM827036,ISCGEM,ISCGEM,ISCGEM,Automatic
01/07/1968,09:56:41,-5.042,153.961,Earthquake,116.6,,,5.7,MW,,,,,,,ISCGEM827050,ISCGEM,ISCGEM,ISCGEM,Automatic
01/07/1968,11:12:31,33.623,141.938,Earthquake,15,,,6,MW,,,,,,,ISCGEM827052,ISCGEM,ISCGEM,ISCGEM,Automatic
01/13/1968,07:03:45,23.965,122.161,Earthquake,35,,,6.1,MW,,,,,,,ISCGEM827209,ISCGEM,ISCGEM,ISCGEM,Automatic
01/13/1968,16:07:04,-24.28,-67.006,Earthquake,179.2,,,5.7,MW,,,,,,,ISCGEM827223,ISCGEM,ISCGEM,ISCGEM,Automatic
01/14/1968,12:25:11,-7.552,127.871,Earthquake,116,,,6,MW,,,,,,,ISCGEMSUP827261,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
01/14/1968,12:40:46,52.619,-171.445,Earthquake,10,,,5.6,MW,,,,,,,ISCGEM827264,ISCGEM,ISCGEM,ISCGEM,Automatic
01/14/1968,17:43:08,52.53,-171.418,Earthquake,10,,,6.2,MW,,,,,,,ISCGEM827274,ISCGEM,ISCGEM,ISCGEM,Automatic
01/15/1968,02:01:06,37.702,13.033,Earthquake,10,,,6.4,MW,,,,,,,ISCGEM827285,ISCGEM,ISCGEM,ISCGEM,Automatic
01/19/1968,06:04:39,-9.213,158.542,Earthquake,27.5,,,6.7,MW,,,,,,,ISCGEM827419,ISCGEM,ISCGEM,ISCGEM,Automatic
01/19/1968,14:39:39,-42.559,-75.278,Earthquake,17.5,,,5.7,MW,,,,,,,ISCGEM827437,ISCGEM,ISCGEM,ISCGEM,Automatic
01/20/1968,16:41:30,-16.097,178.131,Earthquake,20,,,5.7,MW,,,,,,,ISCGEM827486,ISCGEM,ISCGEM,ISCGEM,Automatic
01/20/1968,21:21:33,-30.116,-179.547,Earthquake,356.6,,,6.1,MW,,,,,,,ISCGEM827497,ISCGEM,ISCGEM,ISCGEM,Automatic
01/21/1968,16:42:30,-1.352,-14.249,Earthquake,21.2,,,6.5,MW,,,,,,,ISCGEM827525,ISCGEM,ISCGEM,ISCGEM,Automatic
01/26/1968,04:45:44,-8.875,120.265,Earthquake,30.6,,,6.8,MW,,,,,,,ISCGEM827666,ISCGEM,ISCGEM,ISCGEM,Automatic
01/29/1968,05:00:10,36.448,70.451,Earthquake,212,,,5.6,MW,,,,,,,ISCGEM827761,ISCGEM,ISCGEM,ISCGEM,Automatic
01/29/1968,10:19:07,43.566,146.741,Earthquake,36.9,,,7.4,MW,,,,,,,ISCGEM827772,ISCGEM,ISCGEM,ISCGEM,Automatic
01/29/1968,16:42:51,43.343,147.259,Earthquake,33,,,6.1,MW,,,,,,,ISCGEM827807,ISCGEM,ISCGEM,ISCGEM,Automatic
01/30/1968,01:48:28,43.246,147.701,Earthquake,15,,,5.9,MW,,,,,,,ISCGEM827832,ISCGEM,ISCGEM,ISCGEM,Automatic
01/30/1968,03:44:25,-6.066,113.373,Earthquake,596,,,6.3,MW,,,,,,,ISCGEM827844,ISCGEM,ISCGEM,ISCGEM,Automatic
02/01/1968,12:47:25,43.203,146.986,Earthquake,36,,,5.6,MW,,,,,,,ISCGEM825631,ISCGEM,ISCGEM,ISCGEM,Automatic
02/03/1968,03:26:17,46.606,152.761,Earthquake,35,,,5.7,MW,,,,,,,ISCGEM825690,ISCGEM,ISCGEM,ISCGEM,Automatic
02/03/1968,05:36:18,16.578,-99.533,Earthquake,25,,,5.8,MW,,,,,,,ISCGEM825692,ISCGEM,ISCGEM,ISCGEM,Automatic
02/04/1968,11:00:50,43.05,147.283,Earthquake,23.5,,,6.6,MW,,,,,,,ISCGEM825732,ISCGEM,ISCGEM,ISCGEM,Automatic
02/06/1968,04:37:19,-0.135,124.145,Earthquake,100,,,5.6,MW,,,,,,,ISCGEM825838,ISCGEM,ISCGEM,ISCGEM,Automatic
02/06/1968,11:19:27,-28.59,-70.999,Earthquake,45,,,5.6,MW,,,,,,,ISCGEM825854,ISCGEM,ISCGEM,ISCGEM,Automatic
02/10/1968,10:00:04,46.026,152.189,Earthquake,60,,,5.6,MW,,,,,,,ISCGEM826015,ISCGEM,ISCGEM,ISCGEM,Automatic
02/12/1968,05:44:45,-5.42,153.368,Earthquake,30,,,7.3,MW,,,,,,,ISCGEM826088,ISCGEM,ISCGEM,ISCGEM,Automatic
02/13/1968,02:12:35,-5.48,131.26,Earthquake,85,,,5.7,MW,,,,,,,ISCGEM826118,ISCGEM,ISCGEM,ISCGEM,Automatic
02/19/1968,13:55:09,-5.469,153.269,Earthquake,30,,,5.7,MW,,,,,,,ISCGEM826330,ISCGEM,ISCGEM,ISCGEM,Automatic
02/19/1968,22:45:45,39.368,24.957,Earthquake,15,,,7.2,MW,,,,,,,ISCGEM826342,ISCGEM,ISCGEM,ISCGEM,Automatic
02/20/1968,02:19:50,12.343,-47.01,Earthquake,10,,,5.8,MW,,,,,,,ISCGEM826365,ISCGEM,ISCGEM,ISCGEM,Automatic
02/21/1968,01:44:54,32.066,130.712,Earthquake,10,,,6.2,MW,,,,,,,ISCGEM826420,ISCGEM,ISCGEM,ISCGEM,Automatic
02/21/1968,08:57:53,-4.04,128.531,Earthquake,35,,,5.6,MW,,,,,,,ISCGEM826443,ISCGEM,ISCGEM,ISCGEM,Automatic
02/24/1968,01:11:12,-32.637,-177.479,Earthquake,20,,,5.7,MW,,,,,,,ISCGEM826634,ISCGEM,ISCGEM,ISCGEM,Automatic
02/25/1968,20:00:32,37.586,141.65,Earthquake,65.5,,,5.6,MW,,,,,,,ISCGEM826722,ISCGEM,ISCGEM,ISCGEM,Automatic
02/26/1968,10:50:19,22.733,121.368,Earthquake,25,,,7.1,MW,,,,,,,ISCGEM826743,ISCGEM,ISCGEM,ISCGEM,Automatic
02/27/1968,05:19:04,12.194,140.638,Earthquake,26.3,,,5.8,MW,,,,,,,ISCGEM826771,ISCGEM,ISCGEM,ISCGEM,Automatic
02/27/1968,10:54:39,12.117,140.757,Earthquake,25,,,5.9,MW,,,,,,,ISCGEM826780,ISCGEM,ISCGEM,ISCGEM,Automatic
02/28/1968,12:08:02,32.928,137.82,Earthquake,344.1,,,6.3,MW,,,,,,,ISCGEM826814,ISCGEM,ISCGEM,ISCGEM,Automatic
03/02/1968,22:02:24,-6.164,71.374,Earthquake,15,,,5.9,MW,,,,,,,ISCGEM824551,ISCGEM,ISCGEM,ISCGEM,Automatic
03/03/1968,22:55:36,1.584,122.452,Earthquake,422.7,,,5.7,MW,,,,,,,ISCGEMSUP824599,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
03/05/1968,18:16:38,9.507,126.415,Earthquake,35,,,6.3,MW,,,,,,,ISCGEM824679,ISCGEM,ISCGEM,ISCGEM,Automatic
03/05/1968,18:38:05,9.526,126.196,Earthquake,35,,,6.1,MW,,,,,,,ISCGEMSUP824681,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
03/07/1968,13:22:19,-5.897,151.013,Earthquake,45,,,6.3,MW,,,,,,,ISCGEM824753,ISCGEM,ISCGEM,ISCGEM,Automatic
03/09/1968,03:19:23,-5.603,154.093,Earthquake,75,,,5.7,MW,,,,,,,ISCGEM824817,ISCGEM,ISCGEM,ISCGEM,Automatic
03/10/1968,03:49:34,51.955,-177.212,Earthquake,70,,,5.5,MW,,,,,,,ISCGEM824862,ISCGEM,ISCGEM,ISCGEM,Automatic
03/10/1968,07:11:22,-36.391,179.575,Earthquake,70,,,5.8,MW,,,,,,,ISCGEM824869,ISCGEM,ISCGEM,ISCGEM,Automatic
03/11/1968,08:26:33,-16.212,-173.889,Earthquake,109.1,,,6.4,MW,,,,,,,ISCGEM824904,ISCGEM,ISCGEM,ISCGEM,Automatic
03/17/1968,20:14:34,3.204,128.182,Earthquake,65,,,6.1,MW,,,,,,,ISCGEMSUP825125,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
03/22/1968,01:55:44,-20.624,-69.119,Earthquake,95.8,,,5.6,MW,,,,,,,ISCGEM825254,ISCGEM,ISCGEM,ISCGEM,Automatic
03/22/1968,09:15:10,13.255,145.77,Earthquake,25,,,5.7,MW,,,,,,,ISCGEM825263,ISCGEM,ISCGEM,ISCGEM,Automatic
03/26/1968,00:42:00,-6.626,116.161,Earthquake,554.4,,,6.1,MW,,,,,,,ISCGEM825405,ISCGEM,ISCGEM,ISCGEM,Automatic
03/26/1968,19:40:43,8.103,126.317,Earthquake,84.8,,,5.8,MW,,,,,,,ISCGEM825435,ISCGEM,ISCGEM,ISCGEM,Automatic
03/27/1968,04:52:47,47.914,154.053,Earthquake,45,,,5.6,MW,,,,,,,ISCGEM825455,ISCGEM,ISCGEM,ISCGEM,Automatic
03/27/1968,22:36:43,-4.178,133.149,Earthquake,17.5,,,5.7,MW,,,,,,,ISCGEM825483,ISCGEM,ISCGEM,ISCGEM,Automatic
04/01/1968,00:42:07,32.449,132.269,Earthquake,34.2,,,7.5,MW,,,,,,,ISCGEM823387,ISCGEM,ISCGEM,ISCGEM,Automatic
04/01/1968,07:13:19,32.241,132.136,Earthquake,30,,,6.8,MW,,,,,,,ISCGEM823402,ISCGEM,ISCGEM,ISCGEM,Automatic
04/07/1968,04:40:21,51.359,176.55,Earthquake,36.4,,,5.9,MW,,,,,,,ISCGEM823568,ISCGEM,ISCGEM,ISCGEM,Automatic
04/09/1968,02:29:00,33.1798333,-116.103,Earthquake,10,31.61,15,6.6,MW,,0,128,0.6012,0.88,0.33,CI3329122,CI,CI,CI,Reviewed
04/14/1968,08:37:11,33.514,141.763,Earthquake,24.2,,,5.6,MW,,,,,,,ISCGEM823906,ISCGEM,ISCGEM,ISCGEM,Automatic
04/19/1968,09:04:26,-42.68,-16.088,Earthquake,10,,,5.8,MW,,,,,,,ISCGEM824085,ISCGEM,ISCGEM,ISCGEM,Automatic
04/20/1968,12:25:09,-15.676,-172.705,Earthquake,15,,,6.3,MW,,,,,,,ISCGEM824136,ISCGEM,ISCGEM,ISCGEM,Automatic
04/21/1968,08:34:03,38.621,143.286,Earthquake,25,,,6.3,MW,,,,,,,ISCGEM824168,ISCGEM,ISCGEM,ISCGEM,Automatic
04/23/1968,20:29:15,58.645,-150.086,Earthquake,20.1,,,6.2,MW,,,,,,,ISCGEM824251,ISCGEM,ISCGEM,ISCGEM,Automatic
04/26/1968,00:42:35,-15.575,-172.91,Earthquake,30,,,6.2,MW,,,,,,,ISCGEM824329,ISCGEM,ISCGEM,ISCGEM,Automatic
04/26/1968,15:00:02,37.2953333,-116.4556667,Nuclear Explosion,1.2,31.61,17,5.63,ML,0.125,6,261,1.438,99,1.03,CI3342128,CI,CI,CI,Reviewed
04/26/1968,17:47:59,18.462,-103.528,Earthquake,30,,,6.1,MW,,,,,,,ISCGEM824353,ISCGEM,ISCGEM,ISCGEM,Automatic
04/28/1968,04:18:14,44.757,174.533,Earthquake,15,,,5.5,MW,,,,,,,ISCGEM824395,ISCGEM,ISCGEM,ISCGEM,Automatic
05/02/1968,05:29:39,18.682,-69.641,Earthquake,82.3,,,5.9,MW,,,,,,,ISCGEMSUP821497,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
05/02/1968,23:26:04,-6.348,129.915,Earthquake,125.3,,,5.7,MW,,,,,,,ISCGEM821518,ISCGEM,ISCGEM,ISCGEM,Automatic
05/03/1968,05:32:47,25.191,124.636,Earthquake,97.4,,,5.7,MW,,,,,,,ISCGEM821533,ISCGEM,ISCGEM,ISCGEM,Automatic
05/07/1968,09:00:29,6.741,-73.002,Earthquake,159.4,,,5.7,MW,,,,,,,ISCGEM821652,ISCGEM,ISCGEM,ISCGEM,Automatic
05/08/1968,11:00:05,-58.011,157.724,Earthquake,15,,,5.6,MW,,,,,,,ISCGEMSUP821687,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
05/08/1968,12:17:13,43.597,-128.135,Earthquake,10,,,6.4,MW,,,,,,,ISCGEM821690,ISCGEM,ISCGEM,ISCGEM,Automatic
05/09/1968,12:52:24,-5.348,-81.835,Earthquake,18.8,,,5.7,MW,,,,,,,ISCGEM821729,ISCGEM,ISCGEM,ISCGEM,Automatic
05/11/1968,15:33:39,-6.34,147.107,Earthquake,50,,,5.8,MW,,,,,,,ISCGEM821806,ISCGEM,ISCGEM,ISCGEM,Automatic
05/14/1968,14:05:06,29.938,129.445,Earthquake,160.1,,,6.7,MW,,,,,,,ISCGEM821902,ISCGEM,ISCGEM,ISCGEM,Automatic
05/15/1968,07:51:18,-15.894,26.113,Earthquake,25.7,,,5.6,MW,,,,,,,ISCGEM821931,ISCGEM,ISCGEM,ISCGEM,Automatic
05/15/1968,15:00:31,-29.787,-179.035,Earthquake,20,,,5.6,MW,,,,,,,ISCGEM821938,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,00:49:02,40.86,143.435,Earthquake,29.9,,,8.2,MW,,,,,,,ISCGEM821946,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,01:04:56,41.11,143.5,Earthquake,25,,,6,MW,,,,,,,ISCGEM821948,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,06:36:52,41.097,143.204,Earthquake,30,,,5.8,MW,,,,,,,ISCGEM822047,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,08:58:14,41.444,142.815,Earthquake,29.3,,,6.1,MW,,,,,,,ISCGEM822073,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,10:39:02,41.43,142.864,Earthquake,25,,,7.9,MW,,,,,,,ISCGEM822083,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,16:13:46,39.856,143.745,Earthquake,25,,,6.5,MW,,,,,,,ISCGEM822151,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,18:43:22,40.82,142.198,Earthquake,59.3,,,5.7,MW,,,,,,,ISCGEM822165,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,19:16:48,41.35,142.614,Earthquake,43.3,,,6.1,MW,,,,,,,ISCGEM822166,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,19:45:07,12.678,141.471,Earthquake,20,,,5.7,MW,,,,,,,ISCGEM822171,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,20:22:16,41.506,142.717,Earthquake,37.1,,,6.1,MW,,,,,,,ISCGEM822175,ISCGEM,ISCGEM,ISCGEM,Automatic
05/16/1968,23:04:58,39.808,143.233,Earthquake,43,,,6.5,MW,,,,,,,ISCGEM822187,ISCGEM,ISCGEM,ISCGEM,Automatic
05/17/1968,10:42:47,39.698,143.516,Earthquake,27.8,,,6.1,MW,,,,,,,ISCGEM822237,ISCGEM,ISCGEM,ISCGEM,Automatic
05/17/1968,16:02:24,40.699,144.192,Earthquake,20,,,6.3,MW,,,,,,,ISCGEM822260,ISCGEM,ISCGEM,ISCGEM,Automatic
05/17/1968,18:17:09,39.684,143.366,Earthquake,34.9,,,6.1,MW,,,,,,,ISCGEM822266,ISCGEM,ISCGEM,ISCGEM,Automatic
05/18/1968,01:02:28,-55.446,-27.854,Earthquake,15,,,5.8,MW,,,,,,,ISCGEM822280,ISCGEM,ISCGEM,ISCGEM,Automatic
05/19/1968,04:12:38,35.626,141.955,Earthquake,20,,,6.3,MW,,,,,,,ISCGEM822332,ISCGEM,ISCGEM,ISCGEM,Automatic
05/19/1968,22:16:49,40.941,143.458,Earthquake,37.4,,,6.1,MW,,,,,,,ISCGEM822368,ISCGEM,ISCGEM,ISCGEM,Automatic
05/20/1968,03:16:20,40.15,144.063,Earthquake,15,,,5.9,MW,,,,,,,ISCGEM822379,ISCGEM,ISCGEM,ISCGEM,Automatic
05/20/1968,07:13:09,-30.799,-178.11,Earthquake,55,,,7,MW,,,,,,,ISCGEM822391,ISCGEM,ISCGEM,ISCGEM,Automatic
05/20/1968,10:34:20,48.737,154.903,Earthquake,51.9,,,5.8,MW,,,,,,,ISCGEM822397,ISCGEM,ISCGEM,ISCGEM,Automatic
05/20/1968,20:05:51,-30.725,-178.087,Earthquake,50,,,6.9,MW,,,,,,,ISCGEM822409,ISCGEM,ISCGEM,ISCGEM,Automatic
05/20/1968,21:09:46,44.822,150.219,Earthquake,28.3,,,7,MW,,,,,,,ISCGEM822412,ISCGEM,ISCGEM,ISCGEM,Automatic
05/21/1968,00:19:35,44.758,150.255,Earthquake,35,,,5.9,MW,,,,,,,ISCGEM822418,ISCGEM,ISCGEM,ISCGEM,Automatic
05/21/1968,04:11:26,41.162,143.667,Earthquake,30,,,5.6,MW,,,,,,,ISCGEM822432,ISCGEM,ISCGEM,ISCGEM,Automatic
05/21/1968,08:20:02,44.878,150.186,Earthquake,31.3,,,6.3,MW,,,,,,,ISCGEM822444,ISCGEM,ISCGEM,ISCGEM,Automatic
05/21/1968,11:00:46,44.737,150.244,Earthquake,30,,,5.8,MW,,,,,,,ISCGEM822449,ISCGEM,ISCGEM,ISCGEM,Automatic
05/22/1968,10:51:55,41.529,143.031,Earthquake,45.1,,,6,MW,,,,,,,ISCGEM822518,ISCGEM,ISCGEM,ISCGEM,Automatic
05/22/1968,19:29:28,40.25,142.51,Earthquake,48.5,,,6,MW,,,,,,,ISCGEM822541,ISCGEM,ISCGEM,ISCGEM,Automatic
05/23/1968,17:24:18,-41.659,172.02,Earthquake,20,,,7.2,MW,,,,,,,ISCGEM822588,ISCGEM,ISCGEM,ISCGEM,Automatic
05/24/1968,14:06:24,40.881,143.178,Earthquake,27.6,,,6.6,MW,,,,,,,ISCGEM822745,ISCGEM,ISCGEM,ISCGEM,Automatic
05/24/1968,15:43:56,-6.799,118.853,Earthquake,619.1,,,6.2,MW,,,,,,,ISCGEM822753,ISCGEM,ISCGEM,ISCGEM,Automatic
05/24/1968,20:57:26,-41.939,171.999,Earthquake,15,,,5.7,MW,,,,,,,ISCGEM822768,ISCGEM,ISCGEM,ISCGEM,Automatic
05/25/1968,11:52:58,40.179,143.29,Earthquake,31.8,,,6.1,MW,,,,,,,ISCGEM822812,ISCGEM,ISCGEM,ISCGEM,Automatic
05/28/1968,09:06:31,-30.786,-177.63,Earthquake,30,,,5.9,MW,,,,,,,ISCGEM823083,ISCGEM,ISCGEM,ISCGEM,Automatic
05/28/1968,13:27:19,-2.85,139.353,Earthquake,45,,,7.5,MW,,,,,,,ISCGEM823104,ISCGEM,ISCGEM,ISCGEM,Automatic
05/28/1968,22:30:00,52.215,172.763,Earthquake,20.5,,,5.7,MW,,,,,,,ISCGEM823128,ISCGEM,ISCGEM,ISCGEM,Automatic
05/30/1968,05:23:48,44.65,150.259,Earthquake,24.2,,,5.9,MW,,,,,,,ISCGEM823251,ISCGEM,ISCGEM,ISCGEM,Automatic
05/30/1968,19:42:26,-30.928,-177.397,Earthquake,35,,,6.4,MW,,,,,,,ISCGEM823302,ISCGEM,ISCGEM,ISCGEM,Automatic
06/01/1968,10:31:50,40.252,142.397,Earthquake,45,,,5.8,MW,,,,,,,ISCGEM819574,ISCGEM,ISCGEM,ISCGEM,Automatic
06/02/1968,08:18:37,-8.076,158.673,Earthquake,35,,,5.7,MW,,,,,,,ISCGEM819628,ISCGEM,ISCGEM,ISCGEM,Automatic
06/03/1968,14:16:19,45.445,148.584,Earthquake,155,,,5.6,MW,,,,,,,ISCGEM819717,ISCGEM,ISCGEM,ISCGEM,Automatic
06/07/1968,11:57:34,-1.916,120.094,Earthquake,35,,,6.7,MW,,,,,,,ISCGEM819942,ISCGEM,ISCGEM,ISCGEM,Automatic
06/07/1968,21:30:55,-2.078,120.462,Earthquake,38,,,6.2,MW,,,,,,,ISCGEM819969,ISCGEM,ISCGEM,ISCGEM,Automatic
